,Final_text,label_num
16858,مستخدم السلام عليكم هل يشمل الدعم العسكري المتزوج الي عمره اقل من ٢٥,0
16859,رسميا ارتبطت بها وهذا مايجعلني اسعد شخص في هذا الكوكب,0
16860,وسم اي_مدينه_سعوديه_تحبها جده الحب وباقي مناطق المملكه علي العين والراس,0
16861,شكرا لصاحب السمو الامير عبدالرحمن بن مساعد وكل الشكر لك انتاا ليله عن الف ليله رابط,0
16862,علي احدهم ان يوقف هذا الليل ان يهرع للشمس ويوقظها قاءلا لقد طال هذا الليل اكثر مما يجب,0
16863,خذوها من الجانب الايجابي ماجابو طاري الجيش رابط,0
16864,مستخدم بطاقتي ضايعه وابغاا اعرف رقم البطاقه عشان ادخل اهلي اونلاين كيف,1
16865,مستخدم مستخدم ياسعاده السفير كلم حقتكم تفك الحظر عن تويتر تفاعل من طرف واحد ماينفع,1
16866,مكه والمدينه اولا للسبب الديني جيزان ثانيا لانه انجبت وسم محمد_عبده وسم جده جميله لان اعشق وسم الاتحاد الخبر جميله ايظا وسم اي_مدينه_سعوديه_تحبها,0
16867,احد غايات خلع عمامه اسعد الناصري يريد ان يقود التظاهرات وصل الان الناصري ساحه الحبوبي متواجد حاليا في احدي الخيم ملك الفتن والتصعيد,0
16868,مستخدم الامعه هو اللي يمشي كل يوم علي هوي شيخ رايح جاي,3
16869,وسم جامعه_الملك_خالد_كليه_المجتمع مستخدم مستخدم مستخدم مستخدم مااقدر اصرف لكل شي بعض الكتب ماشريتها نبغي مكافاه,0
16870,مستخدم السلام عليكم كم قيمه مخالفه الوقوف في مواقف ذوي الاحتياجات استفهام,1
16871,مستخدم السلام عليكم ورحمه الله عندي سطحه لنقل هل مسموح التنقل وقت الحظر,1
16872,اطالب جامعه الملك عبدالله يفتحون مجالات وتخصص علوم سياسيه وانظمه وقانون لاني بكمل عندهم امرا لا فضلا,2
16873,فايبر احتاج ارسلكم كم شخص تحاولو تفعلو عندهم الخدمه في امخاخهم حاله التهنيقه عندهم جابتلنا الضيقه وسم فايبر_STC_بريال,0
16874,بما اني صاحي وطفشان وش فعاليتكم علموني تعجب وسم فايبر_STC_بريال,0
16875,شوفو حل لنتوتكم لا المودم ولا البيانات زي الناس ورانا اختبارات ونتوتكم ماتفتح ولاتسوي شي تعجب مستخدم مستخدم مستخدم مستخدم,2
16876,كل ما صار وده ب شي الا اقول له ازهله عمري ماقصرت معاه ب حاجه وارخصني,0
16877,وسم فايبر_STC_بريال اللهم لك الحمد علي كل حال,0
16878,مستخدم لو سمحتو ليش ماتردون تعجب كل ماابي اجي اسجل بالاسكان التنموي مو راضي وبعد ابي اقدم ع شقق التمليك اللي كل شهر ادفع رياا,1
16879,بزعل من نفسي اوي لما اعامل شخص بطريقه مش عايزه اعمله بيها بس مضطره عشان هو بيعمل نفس الحاجه,0
16880,يقع المقر الرءيسي لمجمع الفقه الاسلامي الدولي في وسم جده وسم جوايز_السعوديه,3
16881,رحت مكه من ٩ والحين راجع جده عشان دوام الجامعه من ١ الي ٥ وياسلام عالمنيكه,0
16882,وسم معرض_جده_الدولي_للكتاب من يشتري لي كتب,1
16883,هل بدا رصد مخالفه عدم ربط حزام الامان و استخدام الجوال اثناء القياده بمحافظه القريات او متي يبدا وشكرا مستخدم,1
16884,وسم الشعب يطالب برفع الدعم السكني من الف الي الف مستخدم مستخدم مستخدم مستخدم مستخدم مستخدم,2
16885,مستخدم مبروكين اثنينكم هل لنا نعرف شيءا في اي مجال,1
16886,شهرك ياللي عنك ما استغني ومنك الله لا يحرمني مستخدم,0
16887,التسوق في المهرجانات ممتاز و الترتيبات راءعه وسم موسم_جده,3
16888,هل هذا الايميل يتبع لكم وهل فعلا بيانات تجديد تفويض مستخدم منشاه يرسل له مستخدم مستخدم,1
16889,عاجل وسم تونس تسجل اصابه جديده ب وسم فيروس_كورونا خلال ال ساعه الاخيره ليرتفع الاجمالي الي اصابه وحالات الوفاه الي وسم ليبيا وسم المرصد,3
16890,وان احترفت السباحه فاني اعشق الغرق في بحر حبك,0
16891,مستخدم مستخدم وين وصلت في ساينفلد,1
16892,انا لو فيه شي بيخليني ابكي ف هو النت ارحمونا ياجماعه ابغي ع الاقل الافتارات تفتح تعجب تعجب مستخدم,0
16893,يا غايه الروح و اغلي من سكن قلبي يا المنفرد في غلاك و مالك كوني,0
16894,مستخدم السلام عليكم جيت اجدد الاقامه جاني مكتوب لديك مرافق فوق سنه للعلم هي انثي وتم دفع,1
16895,وسم العقاري هل نحن في دوله قانون يحترم اجب يا وزير الاسكان يا ماجد الحقيل لماذا لا تنفذ الحكم النهاءي الصادر من اعلي قضاء سعودي,1
16896,لن ننسي ولن نسامح رحم الله الشهداء وسم RIP_ALAhly_,0
16897,مستخدم مساء الخير شحنت جوال بقيمه ريال عبر وتم خصم المبلغ من محفظتي وما وصل المبلغ للرقم اللي شحنته ايش الحل,1
16898,مساء الخير نسعد بخدمتك في تركيب و صيانه المصاعد في وسم جده للمزيد يرجا الاتصال,3
16899,مبروك فارس فارس مخيبر بطل لبنان في رياضه الكباش,0
16900,من الذاكره عبدالله عطيف هيون سو قال لي اذا وصلنا لنهاءي اسيا امام فريق ياباني ساخبركم كيف نفوز وسم الهلال,3
16901,فخر لكل سعودي هذا الانجاز بكشف حالات كورونا اين وزاره الصحه من المبدعين مستخدم مستخدم وسم سلطان_العنزي_ضيف_الراصد,1
16902,مستخدم مستخدم باذن الله يكون عمل يجعل الجميع يتفاخر فيه ويكون اضافه قويه لمحافظه الطايف,0
16903,نزع الحشاءش الضاره باستمرار من الحديقه اسمه وهو يحمي الزهور والورود قتل اخواني هو حمايه ل مصر ولازم يتكرر,0
16904,التوقع الاخير صحيح مص الدماء وعصر الجيوب لمحدثك سنوات اعاني من بنك الرياض رابط,0
16905,خلاص من يوم ورايح ماراح اقط فلوسي علي اي شي انا اول ماتنزل الاعانه رابط,5
16906,لو تاملت في حالك لوجدت ان الله اعطاك اشياء دون ان تطلبها فثق ان الله لم يمنع عنك حاجه رغبتها الا ولك في المنع خيرا تجهله,4
16907,الحين ليش اي وحده تكح يحسبون فيها كورونا و يبعدون عنها,1
16908,مستخدم قدمت طلبات للحصول علي تصريح تنقل العاملين ومازال معلقا منذ ايام ارجو المساعده ارقام الطلبات,2
16909,الحين شبكه زين معلقه ال شكو تعلق معاها تعجب تعجب تعجب,0
16910,مستخدم حبيبي انتو قاعدين تعطوني مخالفات باماكن انا م اروح لها والمشكله علي الحزام وانا م انزله ابد تعجب تعجب تعجب,0
16911,مستخدم هل يمكنني تحويل الاموال دوليا الي الهند من خلال المباشر الافراد وكم رسوم التحويل,1
